%time,field
1441698643400821014,-0.00121020490769
1441698643418672362,-0.00101947120856
1441698643434743742,-0.000793451908976
1441698643447489992,-0.000948899774812
1441698643464757897,-0.00115489214659
1441698643476981693,-0.000804895884357
1441698643490132547,-0.000842088949867
1441698643506050112,-0.000820154615212
1441698643524887179,-0.00138949451502
1441698643535148591,-0.0018710969016
1441698643550592627,-0.0017795447493
1441698643568804848,-0.00130271061789
1441698643587520016,-0.00212381896563
1441698643604766495,-0.00194166833535
1441698643622003121,-0.0019330852665
1441698643634803965,-0.00185106985737
1441698643650913142,-0.00149630533997
1441698643672559032,-0.00129984971136
